150,78,6,439162,0,0
11,29,163,50000,81,0
85,21,186,671240,0,0
160,341,844,10105505,0,0
21,73,848,882290,999,0
61,78,11000,106593296,3000,2
34,88,1000,43490057,508,0
62,7,186,32333860,0,0
239,655,24000,24792061,0,0
252,0,1000,17544812,0,0
278,92,3000,12574715,12000,0
124,14,827,10281585,1000,0
9,62,584,5100000,345,0
127,248,673,10460089,1000,0
9,329,611,4239767,0,0
35,18,834,4131640,140,0
6,0,373,3347439,31,0
192,406,24000,10814185,0,0
51,119,12000,533344,655,0
38,27,71,206400,26,0
133,187,631,197148,0,0
287,549,3000,54557348,18000,0
222,127,3000,3014541,0,0
16,5,532,872643,108,0
242,10,963,4443403,14000,0
253,0,18000,1330827,0,0
224,12,788,1818681,0,0
392,0,24000,336530303,0,1
39,0,488,12610552,129,0
387,655,24000,143492840,10000,2
120,82,244,43800000,0,0
208,0,14000,134821952,43000,2
51,213,225,94900000,0,2
331,464,23000,32391374,40000,0
83,319,1000,40158000,0,0
324,0,17000,113709992,54000,2
140,474,1000,32131483,2000,0
136,82,581,35400000,0,0
79,13,1000,34099640,0,0
160,20,16000,31973840,0,0
52,70,1000,37295394,0,0
490,1000,29000,144812796,115000,2
351,0,21000,31501218,0,0
271,152,22000,28747570,0,0
93,0,16000,25625110,0,0
71,187,14000,403932,141,0
112,23,1000,25000000,0,0
118,82,16000,21000000,2000,0
35,22,1000,20257000,978,0
342,197,513,26005908,10000,0
14,0,13000,18642318,407,0
137,14,971,15818967,0,0
50,737,718,14891000,824,0
261,0,1000,16901126,0,0
180,44,637,17474107,23000,0
28,48,1000,14003141,375,0
750,0,883,304360277,80000,1
202,0,1000,12583510,0,0
341,1000,816,9190525,10000,0
160,11,13000,9176553,0,0
31,49,687,9094451,0,0
71,107,893,14612840,0,0
281,192,14000,9166863,16000,0
114,17000,883,8373585,0,0
72,30,761,7292175,0,0
119,98,729,6601079,0,0
74,176,116,6165429,0,0
25,70,692,5694308,446,0
39,6,206,5430822,0,0
27,7,11000,4720371,650,0
29,147,8000,2921738,2000,0
158,342,1000,2344847,0,0
223,157,490,7455447,0,0
25,0,655,2148212,157,0
97,261,783,2062066,357,0
117,60,4000,1654367,3000,0
389,159,3000,1738692,38000,0
9,0,2000,2209479,962,0
34,2,1000,1889522,797,0
161,127,6000,1110286,0,0
6,6,963,1000000,122,0
16,8,106,700000,0,0
301,0,227,1768416,0,0
52,10,756,1425993,0,0
12,43,1000,306715,724,0
134,58,23000,382946,19000,0
151,47,554,518134,0,0
103,835,13000,236266,0,0
39,5,766,196067,97,0
133,6,7000,532988,0,0
104,30,474,453079,916,0
27,0,26000,46451,694,0
49,554,876,233103,311,0
38,16000,16000,41400000,0,0
152,0,14000,7993039,10000,0
63,4,177,927107,687,0
74,3,710,49526,1000,0
25,0,240,10696,413,0
224,13,34000,31607598,10000,0
226,777,131,6857096,37000,0
36,125,60,223878,282,0
54,11,1000,828,663,0
142,294,585,8060,11000,0
271,40,1000,84263837,45000,2
33,3,46,110029,479,0
64,309,27,57504069,0,0
18,7,699,54215416,0,0
121,0,754,31899000,0,0
14,208,876,24103594,391,0
137,218,900,16842303,0,0
111,132,435,13367101,515,0
97,38,730,10149779,342,0
73,11,56,6173485,802,0
486,0,13000,4000304,23000,0
149,905,27000,2338695,0,0
4,0,1000,2024854,19,0
200,129,10000,2268296,12000,0
84,15,18000,1029017,1000,0
28,19,844,64148,260,0
217,38,12000,66637,0,0
183,210,845,871577,13000,0
204,0,2000,38400000,13000,0
153,31,65,4063859,11000,0
145,0,1000,449558,0,0
93,0,1000,2122561,0,0
124,116,1000,181360000,13000,2
120,0,40000,137963328,9000,2
288,909,503,119078393,0,2
130,131,640,102308900,0,2
145,55,382,102300000,0,2
62,0,2000,54800000,0,0
188,153,1000,24004159,0,0
120,34,804,43650000,0,0
71,11000,13000,39800000,0,0
52,10,3000,27457409,478,0
18,44,865,25047631,990,0
162,0,18000,23272306,28000,0
88,81,321,22168359,1000,0
96,12,16000,21005329,0,0
391,0,1000,26236603,10000,0
32,54,469,20400000,403,0
119,378,957,18621249,0,0
201,0,742,25244700,0,0
22,0,413,14545844,624,0
52,0,555,13235267,256,0
63,472,472,12674183,355,0
97,378,658,17508936,0,0
34,80,8000,12793213,0,0
88,29,711,11883495,0,0
25,38,1000,11797927,985,0
252,162,1000,17605861,0,0
137,2,742,11642254,926,0
231,0,11000,9203192,15000,0
9,0,844,7518876,28,0
115,0,697,8596914,0,0
67,112,1000,6851636,0,0
216,49,24000,11434867,21000,0
133,4,8000,5895238,9000,0
149,20,3000,6670712,0,0
261,51,3000,5359774,17000,0
42,0,1000,4693919,422,0
152,0,4000,4859475,0,0
64,39,1000,4595000,915,0
76,138,373,4542775,985,0
149,0,17000,3588432,0,0
35,3,4000,4394936,901,0
108,263,263,3029081,0,0
17,23,97,3273588,0,0
129,53,4000,2207975,0,0
84,8,244,2025238,289,0
61,5,944,1028337,29,0
147,129,976,2077046,0,0
75,159,631,267194,605,0
17,0,721,869325,125,0
16,11,767,399611,0,0
60,324,173,181798,52,0
63,19,1000,115862,0,0
56,61,974,1346503,0,0
36,781,596,117560,224,0
47,11,773,54606,30,0
26,0,11000,36497,850,0
47,194,103,23807,570,0
162,24,16000,65804,0,0
88,82,809,3895664,0,0
43,4,11000,20200,0,0
136,58,33000,31874869,0,0
111,12,163,542860,0,0
6,0,978,15059,543,0
112,64,778,11905519,0,0
12,0,722,69582,109,0
161,98,883,32541719,0,0
68,407,688,3064356,160,0
25,17,592,7009668,244,0
23,2,634,352684,365,0
222,57,37,27024,4000,0
9,12,25,531806,277,0
119,131,1000,159600000,0,2
90,46,368,58800000,0,0
62,0,907,50382128,0,0
71,96,509,35811509,0,0
364,23000,23000,24475193,33000,0
122,72,19000,6200756,5000,0
100,14,14000,1292119,0,0
112,25,517,3629758,0,0
67,9,636,6239558,352,0
91,10,715,1056102,1000,0
103,0,782,27545445,0,0
27,56,4000,56007,113,0
205,592,232,611709,0,0
192,929,56,753501,13000,0
72,17,31,22770,543,0
33,85,397,2197331,0,0
48,3,472,27445,1000,0
65,136,4000,766487,915,0
29,222,5000,18434,484,0
284,77,286,1196752,23000,0
47,12,393,795126,989,0
24,4,374,563699,421,0
318,0,852,83574831,35000,2
250,163,1000,87025093,0,2
411,16,14000,71897215,33000,2
106,79,608,64267897,0,0
159,26,2000,56536016,0,0
251,24,581,104007828,24000,2
183,10,852,50820940,18000,0
131,55,506,44793200,0,0
297,0,1000,43771291,15000,0
41,399,399,44456509,14000,0
248,24,235,53884821,26000,0
42,28,726,36000000,0,0
91,54,40000,34872293,963,0
185,260,9000,34468224,0,0
220,52,510,32453345,10000,0
471,212,11000,27296514,65000,0
152,26,10000,25799043,0,0
274,22000,716,25530884,40000,0
336,59,972,27689474,23000,0
174,0,1000,24138847,0,0
151,335,838,21994911,0,0
276,214,7000,21501098,22000,0
12,0,901,19281235,232,0
28,0,2000,19421271,122,0
95,3000,205,20733485,1000,0
179,37,11000,24809547,11000,0
125,81,882,19097994,0,0
22,0,1000,23031390,575,0
92,596,1000,16017403,0,0
196,66,1000,21197315,14000,0
9,23,1000,17382982,0,0
31,148,2000,14821531,599,0
309,25,17000,18656400,45000,0
129,6,935,14343976,1000,0
168,38,567,241437427,5000,1
444,520,11000,14123773,25000,0
123,13,742,15126948,0,0
173,0,269,13622333,0,0
246,1000,605,13464388,19000,0
74,7,1000,13350177,562,0
68,407,11000,13269963,0,0
144,27,742,17768000,0,0
96,17,690,12947763,0,0
42,272,801,14100000,0,0
29,8,926,12200000,0,0
228,17,520,17683670,0,0
195,19,968,12055108,0,0
203,66,155,27285953,16000,0
59,89,729,11675178,11000,0
45,1000,849,10572742,738,0
12,23,927,9658370,740,0
29,99,93,9628751,207,0
121,12,3000,8786715,0,0
135,66,150,3432342,0,0
56,23,847,6755271,327,0
59,3,859,6157157,0,0
61,4,2000,6088249,0,0
60,84,1000,5480318,462,0
81,4000,4000,5308707,393,0
415,0,18000,5009677,47000,0
43,7,2000,4328294,249,0
7,0,55,4074023,89,0
120,460,990,4306697,920,0
195,22,186,3950029,0,0
109,19,25000,4040588,0,0
93,0,14000,3049135,0,0
12,35,4000,4700361,0,0
155,7,8000,2711210,0,0
81,52,624,1980338,507,0
204,122,23000,1082044,21000,0
19,261,722,1100000,247,0
163,52,10000,2445646,13000,0
248,263,967,2221809,0,0
39,13,3000,296665,0,0
322,57,727,3219029,10000,0
12,0,578,830210,0,0
83,0,387,1040879,0,0
37,18000,10000,326308,225,0
16,0,75,240425,133,0
121,239,6,228830,489,0
324,27,948,223615,49000,0
27,6,3000,124720,777,0
31,204,1000,99147,69,0
371,0,432,65069140,27000,0
133,0,343,65087,559,0
13,34,811,16066,40,0
44,0,745,37440,0,0
99,44,61,617228,1000,0
115,766,595,274385,0,0
104,0,3000,24475416,0,0
303,0,1000,47277326,0,0
122,187,1000,1247453,750,0
359,337,982,1729969,14000,0
130,7,968,1705139,0,0
64,16,10000,238774,864,0
159,365,237,8025872,0,0
440,0,33000,778565,30000,0
96,11,18000,1340891,2000,0
87,3,74,513836,0,0
121,4,13000,434417,0,0
43,0,109,728,285,0
45,37,801,81200000,0,2
84,179,1000,52700832,0,0
202,0,22000,13060843,0,0
120,0,3000,3798532,2000,0
234,0,1000,3609278,38000,0
35,98,341,1687311,539,0
49,10,589,10429707,0,0
283,219,15000,727883,33000,0
16,5,274,1391770,0,0
54,4,25,713413,689,0
92,68,835,410241,3000,0
159,377,1000,278821,0,0
202,0,717,211667,4000,0
50,0,24,706622,0,0
54,0,26000,92191,0,0
98,143,155,49413,528,0
92,3,820,199652,0,0
112,187,129,181655,0,0
138,0,14000,108229,7000,0
149,869,888,112000000,32000,2
29,249,2000,8691,0,0
111,63,2000,26345,0,0
149,143,1000,6940281,0,0
90,79,309,188870,0,0
149,51,446,20772796,0,0
12,12,464,199228,504,0
256,456,20000,34964818,24000,0
50,23,471,2542264,61,0
232,335,114,1487477,0,0
63,277,1000,62549000,0,0
75,84,110,105500000,0,2
274,0,648,101055,0,0
265,0,19000,44566004,17000,0
154,11000,11000,39200000,0,0
44,309,232,36000000,625,0
314,0,23000,65007045,51000,0
153,395,13000,31252964,0,0
256,9,584,131175,22000,0
123,81,12000,31968347,0,0
149,357,3000,35385560,8000,0
323,450,14000,20803237,16000,0
172,0,355,13008928,27000,0
74,0,847,10941801,2000,0
161,8,45000,15152879,0,0
548,0,230,25359200,92000,0
177,11000,19000,10515579,0,0
230,13000,1000,180011740,0,2
27,69,522,10097096,842,0
22,69,939,9821335,118,0
157,47,658,8243880,762,0
125,5,49000,7825820,576,0
10,7,584,7557877,138,0
160,0,798,14637490,0,0
300,171,382,7159147,11000,0
69,89,986,17314483,0,0
143,675,16000,6525762,0,0
46,0,812,4613815,931,0
51,99,4000,4301331,0,0
163,30,769,4046737,15000,0
52,2,960,3713002,131,0
40,0,721,3468572,816,0
50,378,925,2892582,0,0
45,24,834,2800000,309,0
121,131,497,2426851,830,0
114,101,730,1325073,708,0
116,21,420,864959,0,0
115,330,48,2601847,26000,0
15,101,721,800000,550,0
122,19,947,1429260,0,0
41,60,979,562059,872,0
31,81,2000,399793,111,0
232,234,12000,371897,11000,0
43,13,419,302204,167,0
68,212,10000,354704,314,0
51,0,945,265107,614,0
33,8,759,185577,182,0
26,45,623,100412,0,0
109,0,617,58214,10000,0
34,272,736,75078,132,0
31,12,578,64359,108,0
141,105,18000,317125,0,0
64,58,331,146402,0,0
215,53,530,18469,0,0
12,19,18000,12836,161,0
70,19,585,20262,278,0
36,55,223,4063,657,0
157,149,503,198655278,16000,2
31,10,507,143653,0,0
53,541,773,14873,251,0
21,24,277,8000000,456,0
246,69,414,304137,17000,0
78,89,963,37606,0,0
41,136,89,2956000,359,0
61,29,117,19959,0,0
112,13,3000,2706659,0,0
349,174,14000,61094903,29000,0
122,11,1000,45857453,0,0
134,104,628,83400000,16000,2
20,473,826,27900000,8000,0
28,117,851,27900000,0,0
95,10,3000,14000000,1000,0
425,22,648,25138292,43000,0
19,0,625,10305534,280,0
43,0,385,9449219,453,0
127,386,3000,6390032,0,0
262,195,827,20167424,33000,0
252,0,634,5923044,0,0
31,0,560,3293258,0,0
39,22,174,886410,140,0
337,12,29,252652,38000,0
30,0,827,220234,360,0
265,82,622,34350553,15000,0
50,9,11000,101228,414,0
50,23,4000,96793,1000,0
9,28,426,123777,0,0
6,117,21,29233,121,0
169,10,11000,77413017,0,2
290,78,18000,5354039,21000,0
159,0,1000,2926565,0,0
535,141,24000,13092000,129000,0
214,353,1000,7563397,28000,0
47,8,798,104257,0,0
85,22,11000,17311,799,0
349,346,74,610968,60000,0
60,38,625,8108247,0,0
16,4,631,7680,100,0
212,39,15,3766595,0,0
122,6,828,2277396,0,0
155,13,280,6517198,0,0
261,101,1000,5776314,15000,0
94,644,1000,141600000,0,2
164,82,387,51100000,0,0
134,0,2000,16501785,21000,0
53,0,1000,38168022,290,0
264,21,438,84749884,14000,2
94,52,773,24788807,0,0
215,909,909,21244913,4000,0
85,611,878,377420,0,0
138,28,426,30000000,0,0
55,133,687,20966644,0,0
361,65,942,64423650,31000,0
411,301,1000,48056940,58000,0
24,9,71,19184015,63,0
35,188,2000,24629916,902,0
158,41,956,19472057,0,0
122,767,682,27200000,0,0
16,32,610,15369573,710,0
112,18,935,15935068,949,0
114,1000,989,11694528,635,0
246,85,13000,229094,0,0
49,23,1000,10017041,545,0
16,9,927,9016377,143,0
37,18,939,7059537,837,0
405,0,140,8114507,62000,0
29,4,641,7888703,491,0
81,152,674,7282851,812,0
17,78,912,6879730,187,0
75,15,953,5844929,595,0
91,375,1000,3222857,0,0
82,70,883,4170647,1000,0
48,0,472,4142507,131,0
33,300,729,4109095,0,0
133,132,1000,4033268,0,0
22,16,687,3902679,217,0
30,45,578,3559990,417,0
79,11,11000,3287435,430,0
49,18,3000,3071947,0,0
42,232,10000,2961991,0,0
345,387,962,4063238,11000,0
152,151,113,2912363,0,0
148,377,22000,3000000,0,0
23,269,489,2223990,26,0
254,0,40000,1821983,20000,0
305,0,717,2181290,43000,0
19,13,439,2848578,0,0
272,59,694,703002,37000,0
5,0,574,3105269,174,0
5,84,702,252726,76,0
248,121,13000,373060,0,0
152,89,962,1007535,0,0
156,21,4000,418268,0,0
82,78,536,200803,0,0
175,81,3000,33631221,0,0
40,7,289,95016,442,0
8,27,1000,73678,348,0
63,26,487,143000,0,0
20,700,599,39852,117,0
174,87,2000,22000,0,0
90,0,767,128937,580,0
451,13000,40000,334185206,24000,1
21,15,433,5005,448,0
343,0,2000,201148159,56000,2
71,179,119,5595428,0,0
35,39,267,3123749,88,0
73,4,875,100675,0,0
251,192,447,3645438,0,0
159,153,275,22201636,0,0
181,0,105,25000000,10000,0
110,152,935,19170001,0,0
213,149,695,22202612,14000,0
129,0,1000,86300000,14000,2
280,0,569,952620,0,0
61,9,402,9054736,381,0
121,0,1000,119500000,12000,2
166,17,158,32600000,0,0
269,84,88,3826455,17000,0
29,133,443,3130592,963,0
20,3,833,475000,323,0
107,7,40000,10654581,1000,0
74,147,52,2276368,0,0
173,76,123,38108,0,0
129,89,713,40041683,0,0
30,67,871,33349949,0,0
220,0,908,33386128,3000,0
75,15000,15000,25809813,0,0
162,24,381,14400000,0,0
26,15,1000,32230907,0,0
63,835,18000,6401336,0,0
205,0,625,26781723,0,0
121,0,15,5400000,22000,0
74,7,745,1282084,500,0
54,13,643,1186323,774,0
80,34,56,1094998,430,0
252,14,902,3325638,13000,0
72,148,900,395592,0,0
220,53,8000,6851969,10000,0
1,19,882,333658,16,0
197,119,334,12995673,24000,0
14,9,860,173783,588,0
3,10,655,118666,144,0
191,43,989,114324072,0,2
18,0,640,71904,140,0
28,0,191,99851,0,0
22,8,611,115504,0,0
62,24,127,5725,560,0
47,8,426,75727,0,0
238,571,2000,322157,19000,0
28,0,1000,5731103,352,0
25,9,973,978908,250,0
121,406,586,438653,79000,0
172,222,1000,327919,11000,0
8,29,847,178739,566,0
15,23,982,565592,500,0
12,535,1000,27012,279,0
99,11,16,76400000,3000,2
235,49,72,36200000,0,0
160,13,42,21300000,1000,0
18,84,861,379643,285,0
11,16,2000,12985267,13000,0
97,355,749,23650000,0,0
76,184,730,510092,0,0
67,16,117,313436,0,0
4,7,128,3330,305,0
167,92,559,24800000,0,0
49,6,40,792966,321,0
533,421,314,14673301,45000,0
177,750,745,9003011,0,0
77,32,483,11546543,0,0
123,108,173,11533945,0,0
218,9,120,12555230,0,0
215,207,380,11284657,39000,0
34,589,690,34522221,10000,0
167,162,23,7002255,0,0
56,149,912,6719300,0,0
180,30,14000,6003587,0,0
211,0,50,5792822,13000,0
157,0,85,5383834,11000,0
126,308,1000,4599680,0,0
365,81,34000,6531491,20000,0
121,162,21,4581222,0,0
151,244,538,3885134,0,0
171,117,13000,4311834,63000,0
158,31,804,3590010,0,0
167,0,251,3300230,0,0
118,453,24000,3335839,0,0
39,5,1000,2557668,0,0
108,0,8000,2506446,134,0
65,85,265,7369373,0,0
85,0,597,4414535,0,0
160,263,71,1984378,0,0
231,56,56,2283276,0,0
7,0,178,1098224,32,0
79,117,393,1430185,0,0
168,22,10000,1477002,0,0
107,90,168,1134049,0,0
200,129,991,977600,0,0
123,13,373,653621,592,0
39,34,388,110000,495,0
41,11,584,444354,166,0
46,10,189,535249,974,0
46,0,49000,371081,857,0
221,53,386,347578,17000,0
51,4,33,124494,0,0
58,31,326,120620,0,0
45,0,22000,100669,407,0
74,776,25000,186354,0,0
6,32,532,55202,39,0
10,19,589,549632,715,0
81,98,10000,137945,0,0
66,8,529,17580,195,0
34,11,26000,12667,0,0
78,38,363,198407,474,0
52,54,985,13973532,215,0
161,43,13000,5824,0,0
18,308,638,2843,604,0
30,5,29,4958,1000,0
20,0,473,13220,115,0
90,0,1000,7927,0,0
94,5,416,2436,655,0
41,17,594,4556,825,0
45,28,18000,4600000,0,0
60,35,548,1420578,298,0
363,89,16000,1028658,24000,0
249,0,920,466702,17000,0
14,0,533,18435,104,0
359,108,17000,35266619,39000,0
15,168,733,95236,1000,0
256,0,40000,26505000,10000,0
194,120,41,2957978,0,0
10,47,628,444044,1000,0
311,13,463,40990055,0,0
205,456,1000,1445366,10000,0
85,12,201,5709616,544,0
663,188,2000,12784397,31000,0
39,9,767,3050934,0,0
68,0,553,841206,952,0
130,293,16000,638476,0,0
44,28,0,505295,353,0
181,670,486,7267324,0,0
114,75,701,145540,0,0
75,36,953,12589108,0,0
179,143,1000,35918429,951,0
225,68,635,92401,17000,0
77,3,349,1943649,374,0
124,84,680,992238,869,0
195,25,638,4231500,16000,0
76,87,887,396035,305,0
15,11,651,2507106,0,0
16,11,489,6026908,43,0
5,8,713,2592808,588,0
109,0,227,1060591,0,0
51,21,53,155972,0,0
4,0,421,129319,9,0
35,0,963,26893,278,0
22,1000,2000,2580,63,0
287,0,3000,58885635,7000,0
173,191,597,19067631,0,0
61,15,633,11806119,0,0
71,184,3000,7417210,0,0
110,387,436,7362100,0,0
110,0,378,7022940,682,0
101,611,9,190666,784,0
53,460,991,5132222,619,0
106,787,1000,2365931,0,0
445,0,852,53991137,60000,0
94,44,827,1221261,0,0
105,4,0,2408553,0,0
75,58,552,712294,608,0
97,38,801,3447339,0,0
37,675,902,418953,853,0
84,21,33000,406035,0,0
88,234,947,402820,415,0
127,122,210,373967,0,0
32,522,813,194568,0,0
120,0,309,163245,0,0
31,18,954,119841,304,0
100,0,634,173066,0,0
14,7,890,92362,68,0
14,102,563,105943,212,0
35,407,38,183490,594,0
178,49,413,3478,0,0
46,7,87000,52166,371,0
234,0,1000,1163508,15000,0
387,188,10000,80033643,38000,2
145,0,82,184925485,0,2
78,33,341,304124,57,0
60,87,87,36830,400,0
92,412,412,231186,389,0
116,0,26000,3650677,21000,0
98,346,280,1647780,5000,0
43,12000,12000,695229,872,0
15,5,51,638951,100,0
14,7,2000,609042,117,0
56,5,413,1521,932,0
79,17,13000,32940507,0,0
35,4,2000,19539,3000,0
5,0,374,100358,66,0
242,49,309,19100000,0,0
16,8,2000,2833383,0,0
58,0,828,24741700,2000,0
287,0,2000,55153403,0,0
100,422,816,18488314,0,0
50,0,31,11278,407,0
276,301,18000,79363785,0,2
137,300,307,13876974,0,0
122,50,2000,9180275,756,0
202,118,13000,22494487,10000,0
99,91,1000,2199853,0,0
10,29,890,2859955,0,0
173,16000,16000,2812029,19000,0
181,0,16000,6100000,20000,0
111,9,61,375723,0,0
38,14,1000,594904,0,0
12,0,268,58936,27,0
17,0,49000,7826,87,0
1,0,3,3830,75,0
9,38,584,2850263,0,0
91,6,16000,16101109,0,0
99,222,680,6013,0,0
57,155,448,1400000,241,0
58,126,14,39659,131,0
97,22,434,56129,0,0
481,338,1000,4105123,51000,0
141,80,13000,117235247,0,2
212,0,2000,21378000,7000,0
270,6,707,31537320,13000,0
161,287,1000,17986000,0,0
184,92,650,16067035,5000,0
270,18,1000,18112929,24000,0
203,385,266,14564027,0,0
29,18,634,20773070,0,0
137,65,1000,10042266,816,0
107,2,43,10037390,339,0
377,310,33000,9701559,25000,0
