185,189,49000,177243721,2000,2
350,151,20000,179883016,0,2
245,0,309,139259759,0,2
406,69,1000,400736600,58000,1
275,0,234,281492479,0,1
486,230,26000,206360018,63000,2
739,750,27000,153629485,191000,2
298,2000,15000,133375846,0,2
516,0,26000,181015141,63000,2
225,59,17000,114053579,0,2
145,12,730,119420252,0,2
310,473,14000,83640426,19000,2
526,13000,40000,79711678,82000,2
465,188,10000,195000874,47000,2
357,394,12000,61937495,0,0
248,282,11000,124051759,29000,2
194,58,2000,126597121,0,2
284,90,11000,165230261,20000,2
280,0,1000,131564731,18000,2
310,14000,22000,133382309,0,2
339,776,17000,73103784,33000,2
132,25,921,21379315,0,0
135,42,20000,64459316,0,0
256,456,20000,34964818,24000,0
196,50,3000,111505642,11000,2
220,249,11000,133228348,0,2
211,35,851,216366733,17000,1
264,93,769,160201106,0,2
464,176,783,118099659,62000,2
167,0,13000,201573391,11000,2
208,188,10000,190418803,2000,2
287,0,18000,82161969,3000,2
210,5,24000,143523463,24000,2
432,663,10000,209364921,35000,2
256,52,20000,103400692,25000,2
135,23,957,110332737,2000,2
190,380,10000,111110575,0,2
314,0,23000,65007045,51000,0
518,14000,26000,257704099,19000,1
291,0,24000,403706375,5000,1
292,255,18000,176997107,46000,2
184,295,18000,31141074,24000,0
145,357,820,31704416,0,0
451,0,986,107503316,18000,2
141,503,5000,129734803,0,2
267,0,820,132122995,0,2
351,209,17000,122512052,42000,2
163,42,11000,68642452,0,2
166,6,12000,32131830,0,0
510,394,11000,176636816,46000,2
197,150,766,126930660,2000,2
244,608,613,93926386,0,2
322,386,21000,292298923,65000,1
156,750,49000,63992328,0,0
354,255,3000,134518390,0,2
252,14000,535,52792307,27000,0
556,0,29000,183635922,190000,2
166,13,16000,83024900,13000,2
362,563,40000,123207194,26000,2
153,35,19000,83348920,11000,2
329,521,13000,227137090,0,1
266,54,11000,215395021,6000,1
517,235,2000,180191634,61000,2
502,508,34000,424645577,82000,1
322,386,21000,292298923,65000,1
165,12,17000,177343675,26000,2
401,14000,10000,234277056,0,1
94,0,10000,138396624,0,2
246,50,4000,149234747,16000,2
330,176,11000,118311368,23000,2
434,0,12000,101160529,71000,2
440,14000,2000,77564037,44000,2
274,0,11000,249358727,11000,1
245,1000,309,49551662,0,0
349,0,10000,60522097,37000,0
145,0,1000,137748063,0,2
154,189,49000,113733726,11000,2
233,96,24000,148337537,13000,2
258,0,11000,317557891,16000,1
208,124,16000,33592415,20000,0
271,563,40000,305388685,10000,1
403,508,34000,337103873,52000,1
294,2000,15000,217536138,0,1
159,107,688,131536019,0,2
289,0,20000,214948780,0,1
342,681,23000,209805005,54000,2
382,0,21000,186830669,39000,2
344,255,14000,163192114,15000,2
196,719,605,119412921,0,2
85,323,845,32694788,0,0
436,209,10000,113165635,31000,2
183,541,920,107285004,0,2
175,2000,1000,260031035,0,1
239,776,15000,186739919,19000,2
237,610,10000,215397307,0,1
231,249,784,182618434,0,2
262,167,11000,131920333,0,2
552,0,774,124976634,122000,2
276,160,12000,115802596,0,2
267,521,13000,108521835,31000,2
102,368,2000,100685880,0,2
775,0,13000,126464904,97000,2
71,50,886,64736114,459,0
476,662,13000,93050117,61000,2
207,123,14000,57637485,0,0
492,294,10000,58607007,60000,0
284,0,690,43929341,0,0
168,274,273,30212620,0,0
283,446,10000,76418654,11000,2
539,364,11000,89021735,71000,2
359,0,20000,380262555,10000,1
284,0,20000,310675583,0,1
250,0,12000,289907418,0,1
440,446,20000,132550960,68000,2
320,0,20000,474544677,13000,1
257,16,16000,187165546,28000,2
152,610,12000,40911830,0,0
231,19,26000,47952020,16000,0
348,473,833,190871240,62000,2
738,0,39,274084951,147000,1
93,79,650,67155742,0,0
181,13,5000,81638674,12000,2
369,128,596,56114221,41000,0
179,189,49000,250863268,3000,1
358,62,12000,155181732,52000,2
160,55,811,125332007,0,2
192,776,13000,113330342,4000,2
198,0,11000,125531634,0,2
233,218,11000,186336103,0,2
263,124,14000,129995817,27000,2
267,17000,29000,102608827,0,2
184,11,480,42776259,0,0
447,1000,11000,98780042,14000,2
366,263,6000,106369117,71000,2
172,67,383,142614158,31000,2
104,6,12000,50026353,304,0
181,124,6000,66002193,12000,0
327,189,20000,85463309,36000,2
125,67,681,71017784,0,2
79,101,673,48068396,894,0
326,151,11000,61656849,123000,0
354,235,13000,134520804,0,2
297,0,16000,313837577,21000,1
188,153,1000,24004159,0,0
174,0,10000,58183966,0,0
109,34,760,100446895,946,2
225,295,10000,144795350,0,2
239,0,14000,47396698,0,0
101,50,979,140015224,0,2
228,63,852,104374107,5000,2
568,0,13000,228430993,153000,1
257,0,19000,35799026,0,0
62,23,752,6712451,53,0
175,57,12000,101643008,0,2
265,0,3000,187670866,21000,2
252,14000,10000,132014112,0,2
232,0,11000,261970615,0,1
400,258,6000,167007184,0,2
230,13000,1000,180011740,0,2
210,0,780,204843350,13000,2
357,0,40000,97030725,0,2
300,0,18000,130127620,0,2
94,0,2000,146282411,0,2
267,12000,18000,65452312,0,0
180,80,22000,148383780,0,2
265,285,12000,119219978,16000,2
81,55,1000,101228120,0,2
765,16000,29000,162804648,199000,2
80,21,2000,100117603,0,2
141,10,558,89296573,0,2
383,165,26000,85017401,108000,2
193,226,12000,173005002,0,2
170,14,3000,75030163,0,2
333,0,925,77222184,11000,2
256,456,20000,34964818,24000,0
203,77,14000,107515297,17000,2
321,207,40000,67631157,25000,2
174,0,1000,66862068,2000,0
166,380,29000,57366262,14000,0
606,17000,29000,116866727,138000,2
144,541,920,184031112,0,2
192,719,660,54700065,0,0
511,670,15000,27098580,124000,0
188,0,2000,55673333,16000,0
212,26,827,40198710,0,0
245,420,12000,72660029,21000,2
127,63,23000,38120554,0,0
167,52,8000,49392095,0,0
320,385,26000,39292022,56000,0
163,19,1000,28772222,37000,0
78,6,490,17010646,881,0
289,2000,26000,24985612,27000,0
66,31,3000,4411102,416,0
266,521,13000,35024475,0,0
208,20,144,130174897,33000,2
97,342,623,10200000,578,0
202,208,12000,202007640,0,2
233,17000,29000,77679638,0,2
136,611,23000,9213,13000,0
154,9,12000,58867694,0,0
169,0,11000,59475623,0,0
200,0,2000,108638745,10000,2
255,116,8000,86897182,18000,2
173,0,14000,63540020,18000,0
221,127,962,95328937,0,2
82,10,2000,50802661,0,0
233,20,22000,161317423,14000,2
343,0,2000,201148159,56000,2
308,0,873,43982842,16000,0
301,475,1000,380838870,11000,1
328,0,5000,377019252,16000,1
294,0,16000,340478898,10000,1
175,44,12000,17176900,16000,0
199,165,11000,131144183,0,2
355,0,40000,23014504,37000,0
198,394,693,181166115,0,2
529,81,11000,176740650,47000,2
198,70,770,71148699,0,2
412,212,13000,67344392,66000,0
106,102,2000,22406362,701,0
283,663,1000,261437578,0,1
61,212,1000,11000000,1000,0
217,0,8000,88761720,9000,2
175,188,10000,250147615,0,1
191,487,15000,245823397,0,1
316,12000,18000,81557479,18000,2
127,420,191,226138454,0,1
185,0,11000,155370362,0,2
191,97,622,124870275,0,2
188,107,835,196573705,0,2
362,0,3000,58229120,70000,0
181,368,13000,125305545,0,2
352,17000,29000,132373442,29000,2
143,7,2000,120618403,12000,2
308,0,21000,110416702,0,2
517,21000,18000,102515793,54000,2
148,323,13000,100012500,0,2
415,0,21000,209019489,20000,2
146,21,12000,84037039,0,2
70,12,35000,85884815,0,2
269,0,10000,83077470,0,2
198,221,11000,100018837,0,2
253,0,22000,78747585,39000,2
281,14000,3000,78616689,11000,2
122,50,691,75817994,988,2
159,0,11000,100853835,15000,2
180,719,833,73209340,0,2
227,521,591,72515360,0,2
183,87,8000,68558662,28000,2
157,101,18000,65653758,0,0
196,209,11000,64685359,15000,0
64,176,192,61355436,0,0
142,12000,11000,26871,0,0
181,0,3000,60874615,0,0
240,107,11000,143618384,19000,2
93,0,49000,58220776,0,0
84,81,3000,47474112,2000,0
66,79,11000,42877165,979,0
136,0,14000,35168677,0,0
369,128,596,56114221,41000,0
166,468,919,37567440,0,0
201,2000,680,61644321,0,0
47,96,887,190562,788,0
175,378,12000,120147445,0,2
114,101,22000,241688385,0,1
187,357,23000,144512310,14000,2
221,0,15000,233630478,23000,1
206,750,49000,197992827,0,2
239,521,13000,176049130,0,2
142,249,11000,172620724,0,2
186,0,11000,183405771,0,2
228,545,14000,20315324,19000,0
256,266,12000,148313048,28000,2
222,36,283,127706877,0,2
298,79,18000,126149655,19000,2
84,36,2000,66941559,372,0
236,420,2000,78009155,0,2
157,278,14000,63224849,19000,0
81,12000,10000,111544445,0,2
187,278,11000,112703470,0,2
238,0,14000,117144465,0,2
107,28,4000,84303558,863,2
459,168,14000,150832203,49000,2
187,218,5000,51396781,0,0
151,532,12000,47592825,0,0
80,323,670,50016394,0,0
229,252,879,57010853,0,0
158,681,584,62494975,0,0
190,6,1000,46440491,0,0
98,102,12000,44606335,10000,0
135,99,672,40048332,941,0
382,763,8000,64933670,18000,0
393,1000,10000,31494270,36000,0
149,36,894,31111260,0,0
94,88,611,123307945,374,2
138,67,4000,153288182,0,2
432,38,409,13401683,46000,0
173,153,11000,137340146,7000,2
91,62,975,43575716,0,0
238,218,17000,80170146,0,2
345,0,3000,75754670,3000,2
377,21000,21000,33048353,12000,0
170,55,3000,34543701,0,0
191,293,11000,242589580,0,1
424,13000,26000,102981571,57000,2
154,0,10000,180965237,0,2
673,378,34000,407999255,140000,1
383,480,14000,254455986,56000,1
153,13000,920,162831698,0,2
166,12,13000,155019340,0,2
180,255,1000,145771527,0,2
120,56,12000,82506325,0,2
125,75,11000,140459099,0,2
234,23,13000,53215979,22000,0
134,88,11000,158115031,0,2
91,31,1000,133103929,0,2
139,221,12000,133668525,14000,2
265,88,13000,130313314,0,2
145,278,18000,124590960,0,2
490,17000,29000,127968405,53000,2
141,91,4000,120136047,0,2
163,77,1000,128200012,0,2
155,610,12000,112225777,11000,2
144,163,11000,109993847,0,2
226,0,15000,104054514,0,2
204,221,11000,103028109,19000,2
139,165,12000,101087161,0,2
215,154,3000,101111837,0,2
198,333,22000,95632614,0,2
325,117,18000,94822707,20000,2
53,10,49000,92969824,0,2
167,101,14000,91188905,0,2
46,30,13000,90443603,0,2
147,189,1000,82226474,0,2
276,301,18000,79363785,0,2
80,503,8000,76081498,0,2
406,452,11000,85707116,82000,2
97,425,11000,74329966,0,2
143,40,3000,100169068,0,2
106,21,13000,73215310,4000,2
178,153,3000,80360866,0,2
102,81,10000,69102910,0,2
209,438,18000,65948711,0,0
19,69,898,821997,91,0
152,266,12000,169692572,16000,2
129,11,340,60507228,607,0
124,25,891,56684819,3000,0
35,31,9000,50628009,0,0
166,57,20000,69772969,0,2
137,258,2000,45356386,951,0
121,25,49000,55350897,32000,0
87,65,11000,39442871,0,0
233,0,13000,37899638,0,0
132,13000,20000,37754208,0,0
95,93,12000,27779888,0,0
258,84,13000,38542418,0,0
162,79,981,34566746,0,0
61,357,13000,32885565,0,0
113,43,882,36073232,0,0
174,64,743,21471685,0,0
101,287,3000,20950820,665,0
205,252,529,19673424,0,0
123,503,23000,19480739,0,0
79,0,766,17593391,0,0
61,750,1000,18318000,964,0
202,42,14000,27356090,21000,0
145,14,2,17473245,995,0
101,0,563,15131330,941,0
113,63,67,19406406,0,0
113,0,1000,1891821,785,0
272,545,795,23219748,20000,0
205,2000,1000,170708996,29000,2
186,28,2000,422783777,17000,1
178,62,14000,103812241,0,2
169,18,622,119793567,15000,2
210,420,22000,92930005,0,2
140,394,24000,67286731,0,0
156,221,14000,74158157,0,2
150,309,23000,127083765,0,2
119,54,12000,1339152,31000,0
232,101,1000,15071514,0,0
49,5,22000,26000610,413,0
165,11,1000,323505540,36000,1
202,45,1000,66462600,0,0
306,275,7000,368049635,56000,1
185,776,10000,306124059,16000,1
177,14000,610,229074524,0,1
181,35,851,193136719,0,2
372,0,16000,35286428,17000,0
290,0,20000,157299717,0,2
316,335,11000,134568845,0,2
122,0,12000,134006721,51000,2
164,107,835,195329763,0,2
147,88,11000,120776832,11000,2
219,163,719,118823091,0,2
167,212,613,41814863,893,0
70,16,2000,97360069,509,2
384,255,11000,117698894,105000,2
179,221,12000,162001186,12000,2
151,14000,15000,77032279,16000,2
107,87,3000,73023275,1000,2
134,258,867,68473360,0,2
269,0,22000,66636385,0,0
143,10,22000,160762022,0,2
241,386,912,103338338,0,2
161,473,12000,55808744,0,0
298,14000,745,47379090,0,0
89,845,13000,43426961,0,0
140,126,19000,47000485,0,0
362,0,15000,45434443,43000,0
124,274,11000,42044321,0,0
190,27,12000,73661010,0,2
132,272,13000,41523271,0,0
53,109,919,37600435,0,0
91,72,582,39251128,0,0
284,763,15000,83503161,30000,2
152,17,87000,34636443,0,0
131,383,13000,22751979,0,0
132,41,11000,30013346,648,0
67,545,933,14567883,0,0
130,10,3000,90820,0,0
74,253,3000,5409517,683,0
114,212,2000,21009180,1000,0
294,0,18000,94999143,0,2
308,22,7000,336029560,70000,1
435,0,4000,36381716,42000,0
117,0,12000,55585389,880,0
108,272,548,36976367,0,0
141,6,22000,107225164,14000,2
176,72,11000,70224196,0,2
230,0,11000,51814190,0,0
234,532,3000,47456450,0,0
164,285,8000,148213377,0,2
91,41,1000,112950721,266,2
132,0,906,75600000,17000,2
262,0,15000,62647540,0,0
299,30,745,183132370,0,2
128,0,940,27796042,0,0
109,212,13000,32616869,886,0
88,218,21,18947630,2000,0
261,0,3000,114195633,0,2
73,84,1000,144156464,694,2
208,0,710,227965690,0,1
205,80,692,436471036,0,1
256,487,1000,244052771,0,1
103,0,8000,152149590,0,2
191,357,14000,141204016,10000,2
147,5,870,162495848,16000,2
79,2000,960,136448821,1000,2
486,16000,13000,120523073,42000,2
75,14000,49000,119654900,13000,2
245,420,12000,72660029,21000,2
142,212,13000,117541000,0,2
144,69,10000,116643346,0,2
153,488,10000,100614858,0,2
284,0,3000,42272747,0,0
247,545,886,80281096,0,2
107,84,1000,219613391,2000,1
141,130,4000,78120196,5000,2
358,845,18000,98895417,45000,2
160,906,1000,70117571,1000,2
355,473,833,83552429,25000,2
235,13000,12000,66257002,26000,0
59,0,443,65012000,0,0
388,14000,25000,79883359,28000,2
371,0,13000,78031620,34000,2
82,0,2000,54222000,0,0
297,0,903,52474616,13000,0
261,28,3000,55942830,37000,0
120,380,18000,40932372,0,0
228,905,15000,38345403,15000,0
76,218,11000,37901509,0,0
185,2000,17000,48430355,0,0
128,541,12000,30157016,792,0
237,43,12000,28031250,0,0
105,84,989,33105600,531,0
242,24,5000,62321039,24000,0
360,163,394,38509342,33000,0
112,40,13000,19076815,997,0
189,5,26000,25093607,17000,0
151,323,1000,18990542,584,0
92,8,349,14294842,391,0
79,13,11000,19819494,815,0
81,101,2000,13596911,2000,0
51,6,2000,8460990,5000,0
261,0,26000,7097125,11000,0
197,14,11000,37760080,0,0
159,105,844,5851188,764,0
286,101,13000,25121291,34000,0
156,212,576,18821279,12000,0
176,31,11000,118471320,0,2
293,171,21000,300523113,29000,1
141,0,22000,71069884,0,2
304,275,7000,251501645,31000,1
40,29,584,35324232,617,0
280,3000,14000,81257500,30000,2
180,448,614,617840,29000,0
125,18,1000,29655590,0,0
237,101,966,45045037,10000,0
209,0,14000,28965197,0,0
178,44,788,27550735,12000,0
238,0,29000,39380442,0,0
190,116,7000,72980108,0,2
393,335,3000,37516013,98000,0
138,36,537,87704396,0,2
142,38,940,83892374,0,2
90,4,14000,5932060,0,0
219,14000,15000,216119491,22000,1
327,76,3000,43568507,32000,0
149,278,2000,182805123,0,2
193,77,1000,176387405,3000,2
175,759,11000,33685268,4000,0
538,14000,23000,182204440,71000,2
313,0,18000,171383253,25000,2
159,2000,15000,172071312,5000,2
196,719,605,119412921,0,2
80,54,901,139225854,1000,2
488,0,20000,148775460,144000,2
153,0,15000,115731542,0,2
173,285,8000,100468793,0,2
156,258,12000,93771072,0,2
307,480,21000,100448498,25000,2
322,11000,769,115603980,35000,2
169,16000,16000,90454043,0,2
74,212,13000,84049211,0,2
72,610,848,70450000,0,2
86,226,13000,69688384,0,2
242,0,12000,70236496,0,2
141,179,8000,63695760,0,0
313,119,600,59617068,59000,0
280,0,10000,55637680,10000,0
176,87,2000,85911262,16000,2
279,43,10000,53846915,23000,0
241,368,27000,54758461,18000,0
185,687,16000,52397389,0,0
117,0,509,38966057,688,0
239,545,14000,42345531,32000,0
230,545,26000,36064910,0,0
94,212,394,33328051,4000,0
134,138,324,32598931,892,0
136,4000,17000,28045540,0,0
315,21000,11000,37023395,48000,0
96,368,11000,43532294,0,0
60,36,13000,17218080,0,0
60,0,975,10014234,177,0
308,72,623,19059018,15000,0
127,2000,268,1987287,0,0
196,38,3000,24407944,0,0
339,436,23000,13750556,32000,0
96,521,11000,31054924,295,0
361,175,963,43247140,40000,0
226,670,177,2208939,26000,0
194,116,645,213079163,0,1
138,42,12000,19548064,0,0
308,14000,967,356784000,19000,1
40,759,2000,25052000,0,0
42,176,11000,122012710,0,2
68,10,21,72413,0,0
78,322,979,58255287,0,0
178,84,11000,77086030,0,2
75,0,524,65000000,0,0
150,12,3000,32178777,0,0
113,11,11000,15738632,0,0
596,16000,46000,54116191,114000,0
191,8,8000,118153533,0,2
156,25,989,108012170,0,2
460,0,18000,210592590,13000,2
141,116,22000,279167575,0,1
180,64,2000,143151473,11000,2
186,0,15000,136801374,30000,2
177,12,419,168213584,0,2
161,10,925,135381507,912,2
568,21000,835,167735396,146000,2
249,218,13000,121468960,0,2
137,258,394,106635996,0,2
113,165,577,102678089,885,2
213,608,2000,125603360,18000,2
120,59,770,101217900,0,2
81,41,1000,104148781,886,2
265,175,18000,75573300,22000,2
105,6,3000,93375151,0,2
155,473,26000,106126012,0,2
118,30,1000,93307796,0,2
131,35,13000,90646554,0,2
166,0,4000,109176215,0,2
60,12000,10000,82670733,0,2
77,163,12000,82569532,781,2
249,47,988,81687587,24000,2
213,708,11000,80574010,26000,2
121,420,12000,75764085,0,2
315,124,13000,90356857,32000,2
171,0,14000,75530832,0,2
96,0,19000,75370763,0,2
299,0,10000,100003492,0,2
167,55,12000,90341670,0,2
125,13,2000,74540762,0,2
387,188,10000,80033643,38000,2
199,212,1000,73648142,0,2
136,197,433,71844424,0,2
436,0,13000,75638743,42000,2
73,18,658,66734992,858,0
310,253,309,75280058,10000,2
323,0,11000,64505912,6000,0
171,12000,18000,77862546,14000,2
76,48,21000,61112916,747,0
173,480,881,88200225,0,2
81,32,854,60573641,0,0
242,0,366,59035104,0,0
110,234,3000,56702901,1000,0
328,28,10000,55994557,12000,0
83,105,24000,54910560,0,0
196,610,834,53789313,0,0
34,50,1000,51045801,829,0
118,18,9000,50818750,0,0
81,11,966,50189179,797,0
47,14,789,50024083,1000,0
313,0,539,50549107,17000,0
315,737,34000,56443482,24000,0
225,24,18000,62401264,28000,0
223,0,1000,47748610,0,0
198,845,650,46975183,0,0
219,7,874,50807639,11000,0
92,165,1000,46611204,0,0
435,97,11000,257756197,64000,1
111,11,1000,48472213,621,0
138,38,23000,43060566,0,0
415,181,33000,45996718,40000,0
170,11000,10000,43337279,0,0
306,16000,13000,37479778,23000,0
252,162,18000,36965395,0,0
211,209,8000,40559930,0,0
49,80,1000,36830057,448,0
161,69,310,36279230,690,0
156,2,12000,42194060,0,0
172,53,27000,43119879,0,0
161,0,436,35096190,0,0
239,39,16000,35754555,11000,0
258,258,2000,43290977,0,0
95,0,510,33927476,956,0
105,11000,22000,32122249,846,0
198,50,22000,40076438,0,0
79,17,13000,32940507,0,0
210,456,21000,31670931,0,0
125,0,13000,30695227,0,0
149,488,22000,32522352,15000,0
77,25,13000,28424210,470,0
77,93,287,26082914,0,0
225,124,865,29136626,20000,0
98,0,11000,26288320,880,0
172,545,722,26616590,10000,0
703,0,26000,623279547,123000,1
117,293,780,30063805,0,0
240,0,19000,22518325,0,0
123,23,11000,13082288,2000,0
110,37,968,18208078,0,0
100,394,889,14218868,589,0
189,167,20000,22451,17000,0
212,91,5000,31165421,44000,0
127,48,973,11802056,791,0
196,179,794,25472967,0,0
115,2000,11000,22362500,641,0
161,34,3000,17281832,0,0
223,436,19000,19781879,2000,0
181,192,40000,7605668,12000,0
140,892,26000,4535117,0,0
54,258,11000,4426297,0,0
81,131,11000,10166502,0,0
579,84,16000,363024263,117000,1
56,65,743,12065985,296,0
490,16000,14000,350123553,112000,1
218,11,2000,80021740,35000,2
142,70,970,48291624,0,0
57,32,1000,35231365,500,0
84,10,13000,53715611,2000,0
186,0,142,31199215,472,0
133,30,963,29580087,0,0
246,189,1000,44665963,22000,0
253,545,14000,60128566,19000,0
144,143,1000,49875589,0,0
117,138,18000,60984028,11000,0
157,51,11000,36931089,12000,0
60,357,2000,51317350,0,0
117,420,4000,28328132,782,0
287,83,12000,51774002,18000,0
96,108,23000,25528495,0,0
125,163,14000,113006880,0,2
117,10,12000,45860039,0,0
149,0,15000,329691196,59000,1
131,25,1000,217326336,0,1
150,116,22000,166225040,0,2
92,12,23000,141600000,0,2
169,503,10000,134218018,0,2
57,293,851,128769345,960,2
171,72,10000,177575142,0,2
53,39,3000,105263257,5000,2
153,58,3000,104354205,0,2
491,521,15000,107100855,65000,2
247,189,15000,98711404,0,2
26,52,795,100328194,0,2
292,845,18000,101530738,56000,2
114,61,5000,93815117,0,2
82,12000,18000,91400000,0,2
201,125,10000,162586036,32000,2
231,124,931,89706988,0,2
55,272,2000,83000000,0,2
110,52,12000,78745923,0,2
354,16000,926,70098138,13000,2
140,0,21000,66365290,0,0
304,16000,890,66207920,0,0
45,96,13000,63408614,0,0
49,0,13000,58422650,8000,0
146,9,485,56932305,0,0
60,53,1000,68750000,0,2
189,70,1000,68218041,14000,2
206,50,5000,25040293,0,0
118,39,1000,55747724,0,0
210,21000,534,55473600,0,0
76,317,57,49994804,0,0
149,287,22000,41609593,0,0
62,81,1000,38553833,0,0
224,17,838,76137505,30000,2
265,82,622,34350553,15000,0
135,607,933,34238611,0,0
100,226,12000,34098563,0,0
123,101,13000,33828318,0,0
164,3,8000,33472850,0,0
238,91,4000,31051126,0,0
264,16000,11000,35707327,14000,0
47,99,18000,20550712,1000,0
50,12000,22000,18573791,0,0
153,541,18000,51225796,0,0
202,159,13000,16264475,0,0
178,45,9000,25857987,0,0
84,33,789,12870569,953,0
44,0,995,11466088,316,0
93,11,939,16088610,610,0
277,33,3000,51178893,10000,0
76,906,956,6768055,437,0
197,59,2000,39440655,19000,0
186,0,226,6167817,0,0
224,0,12000,81645152,0,2
202,125,10000,69951824,26000,2
279,394,13000,9483821,10000,0
110,0,14000,66676062,0,0
190,488,5000,26838389,0,0
136,94,277,75604320,0,2
121,44,593,108200000,0,2
131,102,117,5660084,2000,0
127,234,14000,7221458,0,0
160,309,23000,70327868,0,2
78,383,4000,58297830,0,0
209,1000,1000,57386369,10000,0
98,17,12000,45207112,361,0
391,108,40000,62563543,44000,0
279,16000,23000,33574332,0,0
216,473,18000,73343413,21000,2
250,0,16000,25031037,0,0
78,438,852,22843047,853,0
106,161,21000,5755286,672,0
194,14000,29000,164435221,15000,2
558,0,1000,95720716,39000,2
183,235,4000,118683135,0,2
238,58,14000,143704210,10000,2
186,0,14000,110476776,9000,2
144,422,631,80270227,0,2
156,0,648,36385763,0,0
215,71,16000,37035845,13000,0
140,869,134,34580635,0,0
133,17000,22000,42438300,11000,0
203,180,211,23324666,0,0
127,13,961,23020488,846,0
155,101,889,90567722,0,2
98,176,677,72601713,605,2
71,14,2000,35092918,1000,0
299,129,21000,296623634,13000,1
212,80,145,267652016,0,1
413,53,13000,62453315,36000,0
67,58,25000,165500000,0,2
109,488,10000,153620822,0,2
457,3000,15000,218628680,74000,1
156,274,625,147637474,11000,2
55,293,49000,135014968,0,2
272,285,11000,2175312,41000,0
117,65,12000,126203320,0,2
539,14000,1000,126975169,37000,2
169,0,8000,125548685,0,2
140,80,11000,105807520,0,2
330,97,17000,191616238,24000,2
120,277,11000,105264608,11000,2
190,235,14000,97680195,0,2
177,43,12000,126088877,10000,2
65,0,8000,91030827,0,2
145,51,8000,150315155,13000,2
321,252,40000,127997349,90000,2
230,0,18000,88504640,0,2
